arrival_mode,ci95_high,ci95_low,concurrency,cost_id,experiment_id,group_id,mean,median,metric,n,offered_load_rps,policy_id,regime,resamples,resampling_unit,std
poisson,26.57700977128169,22.961028202537808,,a_p0.5_d0.5,E8,E8-9d2be512b798,24.728734335465372,24.517348324218396,observed_request_throughput_rps,5,32,fcfs,mixed,2000,workload_seed,2.2934153551134373
poisson,7.113503430746515,6.4337956043377655,,a_p0.5_d0.5,E8,E8-9d2be512b798,6.77364951754214,6.619739060790458,iteration_cv,5,32,fcfs,mixed,2000,workload_seed,0.4379900363173212
poisson,2189.153994750305,1312.6631202114763,,a_p0.5_d0.5,E8,E8-9d2be512b798,1713.8174453120096,1614.8201881864816,max_wait_ms,5,32,fcfs,mixed,2000,workload_seed,563.38359976963
poisson,62.2,18.6,,a_p0.5_d0.5,E8,E8-9d2be512b798,40.4,43.0,starvation_proxy_count,5,32,fcfs,mixed,2000,workload_seed,28.5184151032276
poisson,0.9487745013489874,0.8861353190842909,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.9196543818815028,0.92527363779158,waiting_satisfaction_jain,5,32,fcfs,mixed,2000,workload_seed,0.04018608762066516
poisson,2109.780923422116,1210.6953922843682,,a_p0.5_d0.5,E8,E8-9d2be512b798,1607.21691467945,1415.6724662075853,short_prompt_ttft_p95_ms,5,32,fcfs,mixed,2000,workload_seed,581.2843877459031
poisson,2096.133694172655,1146.730148255458,,a_p0.5_d0.5,E8,E8-9d2be512b798,1575.5459606696504,1354.3518769420339,long_prompt_ttft_p95_ms,5,32,fcfs,mixed,2000,workload_seed,595.7621074663687
poisson,0.2115000000000009,0.21150000000000038,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.21150000000000074,0.2115000000000009,primer_max_itl_ms,5,32,fcfs,mixed,2000,workload_seed,3.9720546451956367e-16
poisson,50.2,29.2,,a_p0.5_d0.5,E8,E8-9d2be512b798,39.2,38.0,backlog_at_arrival_end,5,32,fcfs,mixed,2000,workload_seed,13.682105101189656
poisson,0.9975752266960299,0.9750321098268943,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.9874215506657388,0.9936271704505756,server_busy_fraction,5,32,fcfs,mixed,2000,workload_seed,0.014583028038883446
poisson,0.03125,0.03125,,a_p0.5_d0.5,E8,E8-9d2be512b798,0.03125,0.03125,batch_slot_occupancy,5,32,fcfs,mixed,2000,workload_seed,0.0
poisson,159.46473834363732,13.692137550573012,,a_p0.5_d0.5,E8,E8-9d2be512b798,65.71084127303376,17.609616727420303,ttft_p50_ms,5,32,mono,mixed,2000,workload_seed,104.40464136466245
poisson,661.1979482287213,113.27477126031556,,a_p0.5_d0.5,E8,E8-9d2be512b798,307.39644644495695,132.20414141976937,ttft_p95_ms,5,32,mono,mixed,2000,workload_seed,395.2156244633309
poisson,736.7462398705974,156.85632417517252,,a_p0.5_d0.5,E8,E8-9d2be512b798,367.593803439594,223.61893516983235,ttft_p99_ms,5,32,mono,mixed,2000,workload_seed,412.6602475491603
