actual_arrivals_sha256,arrival_mode,arrival_window_ms,backlog_at_arrival_end,batch_slot_occupancy,busy_time_ms,chunk_size,concurrency,cost_id,cost_source_kind,created_utc,decode_descheduled_count,decode_descheduled_mean_ms,decode_descheduled_p50_ms,decode_descheduled_p95_ms,decode_descheduled_p99_ms,decode_elapsed_count,decode_elapsed_mean_ms,decode_elapsed_p50_ms,decode_elapsed_p95_ms,decode_elapsed_p99_ms,decode_service_count,decode_service_mean_ms,decode_service_p50_ms,decode_service_p95_ms,decode_service_p99_ms,drain_time_ms,e2e_count,e2e_mean_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,early_ttft_p95_ms,experiment_id,git_commit,git_dirty,group_id,input_token_throughput_tps,input_tokens,iteration_cv,iteration_mean_ms,iteration_std_ms,iterations,itl_count,itl_mean_ms,itl_p50_ms,itl_p95_ms,itl_p99_ms,late_ttft_p95_ms,long_prompt_count,long_prompt_ttft_p95_ms,max_queue_depth,max_reserved_kv_tokens,max_resident_requests,max_wait_ms,observed_output_throughput_tps,observed_request_throughput_rps,offered_load_rps,output_token_throughput_tps,output_tokens,platform,policy_id,policy_name,prefill_order,prefill_wait_count,prefill_wait_mean_ms,prefill_wait_p50_ms,prefill_wait_p95_ms,prefill_wait_p99_ms,primer_max_itl_ms,priority,processed_token_throughput_tps,processed_tokens,python_version,regime,request_throughput_rps,requests,result_kind,run_id,seed,server_busy_fraction,short_prompt_count,short_prompt_ttft_p95_ms,source_sha256,starvation_proxy_count,total_token_throughput_tps,tpot_count,tpot_mean_ms,tpot_p50_ms,tpot_p95_ms,tpot_p99_ms,tpot_undefined_requests,ttft_count,ttft_mean_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,unfinished_requests,waiting_satisfaction_jain,wall_time_ms,workload_sha256
568a7d333d7c4ab37e06fe44bf6c9ac56940aa83ec893258282a881e88f2427d,head_of_line,7.2,64,0.03125,1036.339328,0,,piecewise,synthetic,2026-09-09T03:27:53.523274+00:00,64,3.481936960980647e-14,2.398081733190338e-14,1.0960121699099543e-13,1.3972822898722362e-13,64,13.082197500000026,12.249695000000017,18.177423250000068,39.236904999999865,64,13.082197500000001,12.249695000000003,18.17742325,39.23690499999985,1029.139328000002,64,589.7174135906259,585.8180952500011,979.466961575002,1022.614308695002,539.8745554500008,E5,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E5-e2753f3e6ed1,11530.972218396768,11950,2.8742623084604064,0.9228311024042742,2.652458654715571,1123,1059,0.7906143909348458,0.7903499999999894,0.7905150000000276,0.7906171000000032,991.760212870002,1,164.5039056,63,0,1,1018.6821545000021,1111.111111111111,0.0,16,1083.6219080551941,1123,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,fcfs,fcfs,fcfs,64,573.5246115906259,571.058638700001,966.5364751000019,1006.743158942002,0.7906349999999946,serial,12552.838291976866,13009,3.13.15,mixed,61.755834475095654,64,SIMULATED,4b3da62a53c004c4e45a806ca7ffb22a8a4898fa65f7f7f94be999da4fb29abf,505,0.999999999999998,63,969.467589350002,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,1,12614.59412645196,64,0.7909774609375015,0.7903450000000021,0.7904942500000025,0.8054791750000024,0,64,576.6352160906259,573.1714202500009,968.9931190750019,1008.6476717450021,0,0.9695503676498783,1036.339328000002,568a7d333d7c4ab37e06fe44bf6c9ac56940aa83ec893258282a881e88f2427d
568a7d333d7c4ab37e06fe44bf6c9ac56940aa83ec893258282a881e88f2427d,head_of_line,7.2,64,0.3102370390469837,267.75800085000003,0,,piecewise,synthetic,2026-09-09T03:27:53.544945+00:00,64,3.5915714846623814e-14,3.197442310920451e-14,7.815970093361102e-14,8.789413641352437e-14,64,37.83090896601566,33.99553181249999,56.075310210000076,134.92418876099953,64,37.83090896601563,33.9955318125,56.075310209999984,134.92418876099953,260.5580008500002,64,193.20440893867197,198.4261153500001,249.12252135000017,257.30800815000015,150.48602170000004,E5,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E5-e2753f3e6ed1,44629.8521876643,11950,3.2038615600044635,2.7891458421875,8.936037149030808,96,1059,2.2862872274079344,2.286428875000013,3.13169074999999,3.3470885000000123,226.56622715750012,1,89.59594685,62,0,20,228.10620497500014,138.88888888888889,0.0,16,4194.085690941172,1123,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,mono,continuous_batching,fcfs,64,151.67018425625005,152.59681510000007,219.2971933875001,226.22768492950013,89.54589405,decode_first,48584.91607609413,13009,3.13.15,mixed,239.02180251134018,64,SIMULATED,78eba4da7b99cd346abafb232df9cec2e5b04732bcce0795d835bd1207811044,505,0.9999999999999993,63,222.5422173250001,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,0,48823.93787860547,64,2.258674660374057,2.372820448437503,2.546080463347355,2.6925959381253586,0,64,155.3734999726563,155.32586290000006,222.3918826750001,228.80042529875013,0,0.9980600216708486,267.7580008500002,568a7d333d7c4ab37e06fe44bf6c9ac56940aa83ec893258282a881e88f2427d
568a7d333d7c4ab37e06fe44bf6c9ac56940aa83ec893258282a881e88f2427d,head_of_line,7.2,64,0.16511681843142242,440.35335915,64,,piecewise,synthetic,2026-09-09T03:27:53.553226+00:00,64,2.373101715136272e-14,0.0,1.6946444247878385e-13,1.8065549056700543e-13,64,29.77368057187499,27.496997587499976,42.86042634374987,99.28528357274955,64,29.773680571875,27.496997587499997,42.86042634374999,99.28528357274962,433.15335914999997,64,359.5513529433594,365.17237965,426.23757964999993,432.32027559999995,326.18640847500006,E5,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E5-e2753f3e6ed1,27137.29724480064,11950,0.2142198401093241,1.8502241981092438,0.3963547318853646,238,1059,1.799353688951841,1.881194349999987,2.3612830000000145,2.391338000000019,410.67723800499994,1,257.3154056,62,0,15,412.572908275,555.5555555555555,0.0,16,2550.224669950721,1123,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_64,chunked_prefill,fcfs,64,323.1964801191407,328.8302194500001,402.32162621249995,410.286958693,2.068869150000012,decode_first,29542.184088503054,13009,3.13.15,mixed,145.33782624830468,64,SIMULATED,b3f8b4ac7c099ac7c563ad78dd77adffb1ce878feea11026450b3a921d923a19,505,1.0,63,406.3754285125,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,0,29687.52191475136,64,1.7912524054861478,1.854127952187504,1.974453989698659,2.011172622749998,0,64,329.7776723714844,332.5966670875,406.18660333124996,413.16256474874996,0,0.9956034393723394,440.35335914999996,568a7d333d7c4ab37e06fe44bf6c9ac56940aa83ec893258282a881e88f2427d
568a7d333d7c4ab37e06fe44bf6c9ac56940aa83ec893258282a881e88f2427d,head_of_line,7.2,64,0.18104859754607658,420.08388665,64,,piecewise,synthetic,2026-09-09T03:27:53.565194+00:00,64,1.304512053934559e-15,0.0,7.105427357601002e-15,1.552535877635818e-14,64,31.554876973437484,29.118497300000005,46.116997523749994,96.91330267449965,64,31.554876973437498,29.118497299999998,46.116997523749994,96.91330267449965,412.88388664999997,64,133.6063731375,133.0386589875,199.9725894174999,288.3244437939994,145.78320356499998,E5,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E5-e2753f3e6ed1,28446.699289745302,11950,0.17782051250600794,1.8670394962222223,0.3319979200871945,225,1059,1.906999174976392,1.9808149999999998,2.4242630999999903,2.4539947499999926,162.83737003124995,1,413.26702665,59,0,32,132.302159425,694.4444444444445,0.0,16,2673.2755901576547,1123,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_64_aging,chunked_prefill,aging,64,60.80559525820312,58.577870925,125.26946978749997,130.89652122249998,2.4539947499999926,decode_first,30967.62435651018,13009,3.13.15,mixed,152.3505233927782,64,SIMULATED,d3f5917b47c9dab09f0aa6512245e28a18bd19f0e66538e4281017247375181d,505,1.0,63,160.80353897249995,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,0,31119.97487990296,64,1.8986327636142875,1.9426064484730832,2.186855788778408,2.2461671978571407,0,64,102.05149616406248,106.29348507499998,161.94077403749995,256.9447210874993,0,0.998613825803314,420.08388664999995,568a7d333d7c4ab37e06fe44bf6c9ac56940aa83ec893258282a881e88f2427d
817bbced27f845734316f38bcdd262756660883de1a727356007b26f2470d1db,poisson,9289.982644939739,24,0.03125,10813.041,0,,analytical,synthetic,2026-09-09T03:27:53.576731+00:00,160,2.791234604559989e-11,1.2954970429746027e-11,1.2065228816027213e-10,1.6399326341343112e-10,160,42.274643750024524,22.448500000006334,159.2228499999867,165.0530000001636,160,42.274643749999896,22.44850000000002,159.22284999999937,165.0529999999996,1710.883510439664,160,889.2563532762463,952.7159439219649,1503.0377808416383,1756.7053942128998,1106.563450127361,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,20367.578046609957,224061,7.609907201237803,0.5124421117482584,3.8996369164105786,21101,20941,0.32300000000018736,0.32300000000032014,0.32300000000032014,0.32300000000032014,1696.368343855368,35,1653.3199577011594,25,0,1,1767.4524426028784,1951.3491782327858,14.639424549848789,16,1918.121691688945,21101,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,fcfs,fcfs,fcfs,160,821.6748470262216,905.1976301409,1399.704230841558,1712.5755759525916,0.3230000000000004,serial,22271.155428992697,245002,3.13.15,mixed,14.544309306204976,160,SIMULATED,08bb624cc30a3ee25fa4b285c0cd3927e5f0d68ad11d0f2c76c29c4b22024e9d,101,0.9829263302792247,55,1263.6149005367115,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,56,22285.699738298903,160,0.32300000000019286,0.32300000000032014,0.32300000000032014,0.32300000000032014,0,160,846.9817095262217,909.5533977011969,1422.7884308415576,1733.4235542128768,0,0.9315034691767212,11000.866155379403,817bbced27f845734316f38bcdd262756660883de1a727356007b26f2470d1db
817bbced27f845734316f38bcdd262756660883de1a727356007b26f2470d1db,poisson,9289.982644939739,16,0.21178039242705823,9582.749,0,,analytical,synthetic,2026-09-09T03:27:53.927266+00:00,160,6.4643956854126826e-12,1.1368683772161603e-13,2.9132252166164095e-11,6.625441528740334e-11,160,379.08021875000077,238.4584999999961,1178.2689499999774,1728.8603999999361,160,379.0802187500006,238.45850000000024,1178.2689500000013,1728.860400000003,730.8451378397658,160,442.582877074708,322.23465250861125,1337.8752304795448,1933.8672098908892,181.89061683733738,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,22359.530056493157,224061,4.217535405715141,1.9169331866373274,8.084733585033279,4999,20941,2.896367651974601,1.787000000000262,4.075000000000728,37.53200000000015,221.24720952554514,35,272.5107698145071,6,0,16,254.7800700029875,2038.0016544285818,15.50056717042813,16,2105.7142640712223,21101,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,mono,continuous_batching,fcfs,160,36.69520832470716,1.3971127692324217,176.2287327598816,214.60120772423312,0.3230000000000004,decode_first,24449.27757575364,245002,3.13.15,mixed,15.966744810738616,160,SIMULATED,8d7ac01f1f4dbcf3690eacfe4161f35e7af9da247c975a8923d23348544984f2,101,0.9562831741772541,55,159.86869983151948,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,0,24465.24432056438,160,3.5372510275705644,2.7377646573481282,8.486091907051065,13.380816146245198,0,160,63.502658324707205,22.206761509706666,211.17741368506984,274.8999976203619,0,0.997122720385943,10020.827782779505,817bbced27f845734316f38bcdd262756660883de1a727356007b26f2470d1db
817bbced27f845734316f38bcdd262756660883de1a727356007b26f2470d1db,poisson,9289.982644939739,15,0.20245527433238594,9582.445,512,,analytical,synthetic,2026-09-09T03:27:54.058227+00:00,160,6.164702082145368e-12,1.438849039914203e-13,2.7969804250460562e-11,4.6469494918710526e-11,160,358.31401875000114,218.21299999999633,1146.226799999966,1679.8243599999525,160,358.31401875000046,218.21300000000036,1146.226800000001,1679.8243600000021,730.2111378398058,160,433.4443458247147,299.1459211101778,1323.5442304795156,1923.2122898909124,218.7166383644395,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,22360.94479380884,224061,1.4573219455396618,1.8506073773657783,2.696930743612747,5178,20941,2.737703213791136,1.787000000000262,11.002999999999929,12.38799999999992,288.22320952558425,35,290.70390265180333,6,0,16,348.73007000303187,2054.6862927023067,15.608209998000547,16,2105.847497307253,21101,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_512,chunked_prefill,fcfs,160,45.441039574713265,1.58274459921995,202.0080195145594,279.8196733527363,0.3230000000000004,decode_first,24450.824536053817,245002,3.13.15,mixed,15.967755062279535,160,SIMULATED,a0d99d3eed0a69cf2a23e1a184b6d83ac54913db6a0a2578b104a1693bbbe848,101,0.9563133416110327,55,170.2593134609112,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,0,24466.792291116097,160,3.0888782750781085,2.6058111111111177,6.529342537313733,10.061465701275171,0,160,75.13032707471353,29.037995216222043,270.53491420114796,329.91776729014373,0,0.9959570591834513,10020.193782779545,817bbced27f845734316f38bcdd262756660883de1a727356007b26f2470d1db
9cc510e2998c1b6d0b66aa242e9de7fcfcc45c6bf98e6751c479b4afabd308f8,poisson,9140.226767441636,30,0.03125,11006.062,0,,analytical,synthetic,2026-09-09T03:27:54.193381+00:00,160,2.9842663062940034e-11,1.5691448140842112e-11,1.3766907613899086e-10,1.6399326341343112e-10,160,43.168950000026896,27.778000000027532,147.30415000013505,165.0530000001636,160,43.16894999999992,27.778000000000027,147.30414999999908,165.0529999999996,1865.835232562671,160,1408.383752991121,1485.7310845203604,2401.628473484093,2498.650227550008,1215.830544698198,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,20610.005649605755,226835,7.662664251046447,0.5108643705904196,3.914582149656552,21544,21384,0.3230000000002013,0.32300000000032014,0.32300000000032014,0.32300000000032014,2439.632204430062,38,2300.7661387251005,37,0,1,2511.194040964875,1919.0989946204315,14.222841873362755,16,1957.4667124346172,21544,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,fcfs,fcfs,fcfs,160,1339.5958654910942,1346.5555845202591,2356.609693103966,2456.457696778623,0.3230000000000075,serial,22552.934918947652,248219,3.13.15,mixed,14.537443092719029,160,SIMULATED,ff34c9ba271505f05c2d479cda248d7210357758087c1edfff43aacd06a7e00e,202,0.9999999999996086,64,2404.622702509008,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,100,22567.47236204037,160,0.3230000000001859,0.32300000000032014,0.32300000000032014,0.32300000000032014,0,160,1365.214802991094,1383.501584520259,2360.3528931039655,2457.1747367786224,0,0.867052680914089,11006.062000004307,9cc510e2998c1b6d0b66aa242e9de7fcfcc45c6bf98e6751c479b4afabd308f8
9cc510e2998c1b6d0b66aa242e9de7fcfcc45c6bf98e6751c479b4afabd308f8,poisson,9140.226767441636,33,0.6702776999163389,10365.636,0,,analytical,synthetic,2026-09-09T03:27:54.525852+00:00,160,9.71738245425513e-12,3.979039320256561e-13,4.557705324259583e-11,5.793935997644439e-11,160,1358.0571250000062,838.5199999999932,4711.94440000005,6156.081630000034,160,1358.0571250000005,838.52,4711.944400000011,6156.081630000028,1236.9645363572472,160,1514.3293548672546,1117.423860710961,4735.032203017022,6251.635320748303,235.59564460598293,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,21858.99761884126,226835,2.610273179968599,5.211481146304676,13.603389464111105,1989,21384,10.16129536101763,7.847999999999956,26.740999999999985,110.4409999999998,627.3361067898451,38,576.8718326782381,12,0,32,736.4783447601612,1886.8240842154928,13.894622445515923,16,2076.091629159151,21544,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,mono,continuous_batching,fcfs,160,124.7584236172484,46.36607042507137,524.1643481710056,634.9222629482057,148.24299999999994,decode_first,23919.67081778014,248219,3.13.15,mixed,15.418430220268483,160,SIMULATED,e42327270fc687f3e15540dcf8c44efc9860e924dc1a9fd8eb698063bba6f750,202,0.9988864709668932,64,613.0086885483582,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,0,23935.08924800041,160,10.698664056113921,12.0672558411215,17.940369813829644,24.135592727272837,0,160,156.2722298672484,87.49582021956189,572.0357451966177,649.7717632078179,0,0.9845759530448732,10377.191303798883,9cc510e2998c1b6d0b66aa242e9de7fcfcc45c6bf98e6751c479b4afabd308f8
9cc510e2998c1b6d0b66aa242e9de7fcfcc45c6bf98e6751c479b4afabd308f8,poisson,9140.226767441636,31,0.6273752815681747,10279.926,512,,analytical,synthetic,2026-09-09T03:27:54.609882+00:00,160,5.702949223973519e-12,1.0942358130705543e-12,2.144133759429676e-11,5.3335043048718884e-11,160,1246.8679500000037,759.1289999999935,4224.075450000006,5738.135190000001,160,1246.8679499999996,759.1289999999997,4224.0754499999875,5738.135190000001,1150.24653635725,160,1433.7043611172533,978.7057435507982,4307.459954169997,6004.863090193605,303.74651444408113,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,22043.20377725098,226835,1.1536753000055815,4.860485106382979,5.607421613279044,2115,21384,9.329352413019105,9.86200000000008,18.615999999999985,19.019000000000233,620.0953353621939,38,539.8660068226756,11,0,32,631.0430680310828,1916.6920521495547,14.113435397413811,16,2093.5868899292223,21544,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_512,chunked_prefill,fcfs,160,143.83006736724965,83.94682442625344,470.1080129086046,606.0467676970088,11.816000000000031,decode_first,24121.24230557657,248219,3.13.15,mixed,15.548361603633287,160,SIMULATED,530ae2e1bed8a8737427a68b31c0ea970f8639846ed29f796ed7704580b02551,202,0.9989750419161971,64,579.3797974469218,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,0,24136.7906671802,160,9.573871438278172,10.586086170212695,15.088890469208323,16.098894242424162,0,160,186.83641111724967,142.61191576997726,526.2518077927504,639.1539453273579,0,0.9839884711650262,10290.473303798886,9cc510e2998c1b6d0b66aa242e9de7fcfcc45c6bf98e6751c479b4afabd308f8
8633e163c54659ff8d493145d777777bd00e590e90657261b25ec5fe5279ba3d,poisson,8293.36384003435,51,0.03125,11258.694,0,,analytical,synthetic,2026-09-09T03:27:54.696982+00:00,160,2.887289851649655e-11,1.4713563700752275e-11,1.5211298887152204e-10,1.6399326341343112e-10,160,40.62128750002622,30.846500000008746,152.7790000001512,165.0530000001636,160,40.62128749999994,30.84650000000003,152.7789999999991,165.0529999999996,3085.4911846856558,160,2058.9958071122587,2457.5566739905807,3540.726328903806,3710.69981946807,2404.4757124743555,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,23158.39330297507,263516,8.374470844317631,0.5551076816881964,4.648733095754553,20282,20122,0.3230000000002085,0.32300000000032014,0.32300000000032014,0.32300000000032014,3537.6010917235953,41,3530.8495561315412,52,0,1,3671.8866520644206,1694.1256010229267,13.143038470569325,16,1782.4288960478316,20282,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,fcfs,fcfs,fcfs,160,1988.6289696122324,2413.3846590828243,3419.7789102368197,3590.7292531825346,0.3230000000000004,serial,24926.761030333048,283638,3.13.15,mixed,14.061168689855688,160,SIMULATED,f8af6dd0c4fd50251ecc4cdb37bde5afb4241aa389e243c09314db144d7931e3,303,0.989439972259163,63,3397.7713282273285,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,112,24940.822199022903,160,0.32300000000020984,0.32300000000032014,0.32300000000032014,0.32300000000032014,0,160,2018.3745196122322,2433.6436266564097,3481.7478941707195,3658.4769836746605,0,0.7948452535683529,11378.855024720006,8633e163c54659ff8d493145d777777bd00e590e90657261b25ec5fe5279ba3d
8633e163c54659ff8d493145d777777bd00e590e90657261b25ec5fe5279ba3d,poisson,8293.36384003435,59,0.754827097468806,10764.88,0,,analytical,synthetic,2026-09-09T03:27:55.010036+00:00,160,1.3644552154801204e-11,4.334310688136611e-12,5.1159076974727136e-11,8.103143045445903e-11,160,1588.086312500011,1082.5985000000255,4551.595400000055,6834.978010000054,160,1588.0863125000012,1082.5985000000048,4551.595399999998,6834.97801000004,2634.9711846815735,160,2493.3835508608995,2279.4005588204345,5936.140561782839,7213.7268729971165,963.9881124734383,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,24113.096771285152,263516,2.612689690814168,6.559951249238269,17.139117001128348,1641,20122,12.627661763244298,10.211999999999534,40.215999999999894,149.779,2042.8317532963388,41,2084.7398726663823,33,0,32,2110.876913679078,1516.3931358337597,12.178411793830291,16,1855.9094275687453,20282,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,mono,continuous_batching,fcfs,160,868.2589258608884,995.5800515925687,1826.8714070054998,2053.1884343993147,94.39099999999999,decode_first,25954.36535927146,283638,3.13.15,mixed,14.640839582437591,160,SIMULATED,d75b0a389590ea9dca57ceffc774580f4cf9c2fa921b0f4a616881bbbfd5834f,303,0.9850430075261924,63,1769.601457831743,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,80,25969.0061988539,160,14.50571111673887,13.923631382316273,27.377484788359805,42.302096036821624,0,160,905.2972383608885,1036.7124412207197,1888.1918212558653,2127.266542729645,0,0.8667707466698311,10928.335024715923,8633e163c54659ff8d493145d777777bd00e590e90657261b25ec5fe5279ba3d
8633e163c54659ff8d493145d777777bd00e590e90657261b25ec5fe5279ba3d,poisson,8293.36384003435,55,0.6207918467350476,10547.382,512,,analytical,synthetic,2026-09-09T03:27:55.086944+00:00,160,5.167666294880746e-12,0.0,1.8712853488977975e-11,7.43034433980938e-11,160,1259.849525,826.0600000000063,3612.250599999973,6099.520290000003,160,1259.8495250000003,826.0600000000009,3612.2505999999894,6099.520290000029,2416.5151846815133,160,2197.929950860858,2084.463100870801,5129.709352841005,6946.269872997051,1173.8119515010253,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,24604.9464603538,263516,1.0450455750497232,5.69205720453319,5.948459194527307,1853,20122,10.017688301361694,10.212000000000444,18.615999999999985,19.019000000000233,2106.5557395765045,41,2140.8975561293037,35,0,32,2119.643652061991,1573.9090014343246,12.660725132199808,16,1893.765555445953,20282,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,chunk_512,chunked_prefill,fcfs,160,888.3842008608583,1023.3663087493014,1868.2952433097182,2099.3147594655666,11.002999999999986,decode_first,26483.772537993256,283638,3.13.15,mixed,14.939477806496031,160,SIMULATED,1db9b11251a1c8a1f851a003e19a93961cc638e33f7a47e7bb17760eb79ebcaa,303,0.9848273706602233,63,1779.6920133626127,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,83,26498.712015799752,160,11.069608748317782,12.917428480204205,15.049125668449117,16.177712047619046,0,160,938.0804258608581,1064.7521817147278,1954.3413515596587,2152.3165959094827,0,0.873721830416182,10709.879024715863,8633e163c54659ff8d493145d777777bd00e590e90657261b25ec5fe5279ba3d
f0116307ebeb571d17148a5cae3956bd7e8f7977ebb9d40b11f257f1c8acf61c,poisson,8545.886664907417,37,0.03125,10714.644,0,,analytical,synthetic,2026-09-09T03:27:55.168684+00:00,160,2.687420286306974e-11,1.1236345187626284e-11,1.3216663319326448e-10,1.6399326341343112e-10,160,40.112562500023714,28.585500000013155,146.12520000014467,165.0530000001636,160,40.11256249999995,28.585500000000028,146.125199999999,165.0529999999996,2465.044844952885,160,976.722723762563,690.7611827602124,2599.125630701936,2657.1630469436486,736.4218482778265,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,21597.900212805627,237813,8.322662900514675,0.5349298052920619,4.4520404448837825,20030,19870,0.3230000000001909,0.32300000000032014,0.32300000000032014,0.32300000000032014,2595.7739530944473,31,2241.3455092978024,36,0,1,2650.550393161766,1778.9845098729381,14.392889213600697,16,1819.1013160024754,20030,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,fcfs,fcfs,fcfs,160,909.7561987625393,635.7012316120838,2526.9931865587623,2613.908647354237,0.3230000000000004,serial,23402.47051480109,257683,3.13.15,mixed,14.53101400700929,160,SIMULATED,cafa5c1de35bf180bead036474736b9151c93d5d735103869720404cacf12fd4,404,0.9730915127757378,70,2584.7627628485366,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,47,23417.0015288081,160,0.32300000000018636,0.32300000000032014,0.32300000000032014,0.32300000000032014,0,160,936.6101612625392,659.3569550853776,2551.5276735410844,2623.2732954222893,0,0.9055126275636355,11010.931509860302,f0116307ebeb571d17148a5cae3956bd7e8f7977ebb9d40b11f257f1c8acf61c
f0116307ebeb571d17148a5cae3956bd7e8f7977ebb9d40b11f257f1c8acf61c,poisson,8545.886664907417,39,0.3912686627992023,9707.48,0,,analytical,synthetic,2026-09-09T03:27:55.478886+00:00,160,6.189082579766137e-12,3.268496584496461e-13,3.7084646464791064e-11,5.6643330026417946e-11,160,729.6172750000031,450.8120000000042,2411.345350000004,3216.685220000043,160,729.6172749999998,450.8120000000009,2411.345349999995,3216.6852199999844,1606.8655663200989,160,832.8439014932231,584.2426196149534,2594.756225390095,3482.8195892312456,170.54504085851286,E6,096b30fbb721a142dd81faa2c7359fbc3b2a4bf8,False,E6-b1679823bb0c,23423.500798979636,237813,3.8454754617428475,2.9169110576923076,11.216909896442145,3328,19870,5.875126522395597,2.882999999999811,13.221999999999753,95.53399999999965,415.13317292470083,31,320.1391518952164,10,0,32,414.47122630434205,1698.7119732832628,14.158858494680361,16,1972.864061273194,20030,Linux-6.17.0-1022-azure-x86_64-with-glibc2.39,mono,continuous_batching,fcfs,160,73.19735774322011,6.147604830341152,331.872261121222,402.7479084440761,3.940999999999999,decode_first,25380.605586673013,257683,3.13.15,mixed,15.759273579815828,160,SIMULATED,1a6e2a03c4b01a52b2929d89db1d73c6e1cf6e52c3c5897062cb630f40c9871c,404,0.956142706816191,70,362.37982273933875,764eb8ee10ddbf170b6d022e2aa09a09c7a224f5976aca3a91a748e6f465777a,0,25396.364860252826,160,7.177955398243239,5.019938611067113,20.96948956242477,32.828597222222015,0,160,103.2266264932201,45.54260920271554,364.3699963543803,425.26417203318033,0,0.9920454502784397,10152.752231227516,f0116307ebeb571d17148a5cae3956bd7e8f7977ebb9d40b11f257f1c8acf61c
